cand_id,cand_name,spe_id,spe_nam,ele_type,can_office_state,can_office_dis,can_office,cand_pty_aff,exp_amo,exp_date,agg_amo,sup_opp,pur,pay,file_num,amndt_ind,tran_id,image_num,receipt_dat,fec_election_yr,prev_file_num,dissem_dt
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","1879.93","","138339.19","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1550482","A1","SE-S433498","202112029469567134","02-DEC-21","2022","1550035","24-NOV-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","4177.63","","138339.19","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1550482","A1","SE-S433490","202112029469567136","02-DEC-21","2022","1550035","24-NOV-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","4282.06","","138339.19","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1550482","A1","SE-S433502","202112029469567137","02-DEC-21","2022","1550035","24-NOV-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","7519.73","","138339.19","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1550482","A1","SE-S433486","202112029469567132","02-DEC-21","2022","1550035","24-NOV-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","1905.04","","119539.25","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1550483","A1","SE-S433094","202112029469567139","02-DEC-21","2022","1548932","18-NOV-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","3810.06","","119539.25","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1550483","A1","SE-S433098","202112029469567140","02-DEC-21","2022","1548932","18-NOV-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","8466.83","","119539.25","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1550483","A1","SE-S433090","202112029469567141","02-DEC-21","2022","1548932","18-NOV-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","8678.49","","119539.25","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1550483","A1","SE-S433102","202112029469567142","02-DEC-21","2022","1548932","18-NOV-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","15240.29","","119539.25","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1550483","A1","SE-S433086","202112029469567138","02-DEC-21","2022","1548932","18-NOV-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","8466.83","","119539.25","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1548932","N","SE-S433090","202111189468594565","18-NOV-21","2022","","18-NOV-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","8678.49","","119539.25","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1548932","N","SE-S433102","202111189468594567","18-NOV-21","2022","","18-NOV-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","15240.29","","119539.25","S","Leads / Phone Lists(Estimate)","Unified Data Services","1548932","N","SE-S433086","202111189468594566","18-NOV-21","2022","","18-NOV-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","1905.04","","119539.25","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1548932","N","SE-S433094","202111189468594563","18-NOV-21","2022","","18-NOV-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","3810.06","","119539.25","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1548932","N","SE-S433098","202111189468594564","18-NOV-21","2022","","18-NOV-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY",".63","","60499.23","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1547153","N","SE-S432407","202111049468417088","04-NOV-21","2022","","04-NOV-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","1042","","60499.23","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1547153","N","SE-S432048","202111049468417086","04-NOV-21","2022","","04-NOV-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","2084.01","","60499.23","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1547153","N","SE-S432052","202111049468417087","04-NOV-21","2022","","04-NOV-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","4631.15","","60499.23","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1547153","N","SE-S432040","202111049468417089","04-NOV-21","2022","","04-NOV-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","8.45","","146312.9","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1553282","N","SE-S435759","202112239474726628","23-DEC-21","2022","","23-DEC-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","12.21","","146312.9","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1553282","N","SE-S435767","202112239474726630","23-DEC-21","2022","","23-DEC-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","16.91","","146312.9","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1553282","N","SE-S435763","202112239474726629","23-DEC-21","2022","","23-DEC-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","25.36","","146312.9","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1553282","N","SE-S435755","202112239474726631","23-DEC-21","2022","","23-DEC-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","4.58","","91.54","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1554622","N","SE-S436715","202201069474880474","06-JAN-22","2022","","06-JAN-22"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","6.61","","91.54","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1554622","N","SE-S436723","202201069474880476","06-JAN-22","2022","","06-JAN-22"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","9.15","","91.54","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1554622","N","SE-S436719","202201069474880475","06-JAN-22","2022","","06-JAN-22"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","13.73","","91.54","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1554622","N","SE-S436711","202201069474880477","06-JAN-22","2022","","06-JAN-22"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","20.85","","91.54","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1554622","N","SE-S436727","202201069474880478","06-JAN-22","2022","","06-JAN-22"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","36.62","","91.54","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1554622","N","SE-S436707","202201069474880473","06-JAN-22","2022","","06-JAN-22"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","4746.93","","60499.23","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1547153","N","SE-S432056","202111049468417090","04-NOV-21","2022","","04-NOV-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","8336.06","","60499.23","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1547153","N","SE-S432044","202111049468417085","04-NOV-21","2022","","04-NOV-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","76.46","","144948.2","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1551209","N","SE-S434826","202112099469827490","09-DEC-21","2022","","09-DEC-21"
"H8ME02185","Golden, Jared","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","ME","02","H","DEMOCRATIC PARTY","110.44","","144948.2","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1551209","N","SE-S434834","202112099469827492","09-DEC-21","2022","","09-DEC-21"
"H8IA02043","Miller-Meeks, Mariannette","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","IA","02","H","REPUBLICAN PARTY","73.05","","474.96","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1546240","N","SE-S225795","202110219468309538","21-OCT-21","2022","","06-JUL-21"
"H8IA02043","Miller-Meeks, Mariannette","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","IA","02","H","REPUBLICAN PARTY","64.84","","1381.45","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1546240","N","SE-S321619","202110219468309540","21-OCT-21","2022","","29-JUL-21"
"H8IA02043","Miller-Meeks, Mariannette","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","IA","02","H","REPUBLICAN PARTY","77.56","","1568.33","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1546240","N","SE-S341930","202110219468309505","21-OCT-21","2022","","05-AUG-21"
"H8IA02043","Miller-Meeks, Mariannette","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","IA","02","H","REPUBLICAN PARTY","78.16","","839.74","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1546240","N","SE-S237024","202110219468309508","21-OCT-21","2022","","15-JUL-21"
"H8IA02043","Miller-Meeks, Mariannette","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","IA","02","H","REPUBLICAN PARTY","102.83","","1096.8","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1546240","N","SE-S276985","202110219468309509","21-OCT-21","2022","","22-JUL-21"
"H8IA02043","Miller-Meeks, Mariannette","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","IA","02","H","REPUBLICAN PARTY","113.85","","1381.45","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1546240","N","SE-S321587","202110219468309503","21-OCT-21","2022","","29-JUL-21"
"H8IA02043","Miller-Meeks, Mariannette","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","IA","02","H","REPUBLICAN PARTY","128.28","","644.33","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1546240","N","SE-S225763","202110219468309508","21-OCT-21","2022","","07-JUL-21"
"H8IA02043","Miller-Meeks, Mariannette","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","IA","02","H","REPUBLICAN PARTY","132.26","","330.65","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1546240","N","SE-S224436","202110219468309506","21-OCT-21","2022","","01-JUL-21"
"H8IA02043","Miller-Meeks, Mariannette","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","IA","02","H","REPUBLICAN PARTY","2.68","","1568.33","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1546240","N","SE-S341938","202110219468309513","21-OCT-21","2022","","05-AUG-21"
"H8IA02043","Miller-Meeks, Mariannette","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","IA","02","H","REPUBLICAN PARTY","9.01","","644.33","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1546240","N","SE-S225771","202110219468309516","21-OCT-21","2022","","07-JUL-21"
"H8IA02043","Miller-Meeks, Mariannette","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","IA","02","H","REPUBLICAN PARTY","9.78","","839.74","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1546240","N","SE-S237032","202110219468309515","21-OCT-21","2022","","15-JUL-21"
"H8IA02043","Miller-Meeks, Mariannette","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","IA","02","H","REPUBLICAN PARTY","12.85","","1096.8","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1546240","N","SE-S276993","202110219468309510","21-OCT-21","2022","","22-JUL-21"
"H8IA02043","Miller-Meeks, Mariannette","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","IA","02","H","REPUBLICAN PARTY","14","","1568.33","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1546240","N","SE-S341954","202110219468309526","21-OCT-21","2022","","05-AUG-21"
"H8IA02043","Miller-Meeks, Mariannette","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","IA","02","H","REPUBLICAN PARTY","14.11","","839.74","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1546240","N","SE-S237048","202110219468309530","21-OCT-21","2022","","15-JUL-21"
"H8IA02043","Miller-Meeks, Mariannette","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","IA","02","H","REPUBLICAN PARTY","14.24","","1381.45","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1546240","N","SE-S321595","202110219468309511","21-OCT-21","2022","","29-JUL-21"
"H8IA02043","Miller-Meeks, Mariannette","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","IA","02","H","REPUBLICAN PARTY","16.54","","330.65","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1546240","N","SE-S224444","202110219468309514","21-OCT-21","2022","","01-JUL-21"
"H8IA02043","Miller-Meeks, Mariannette","C00771865","AMERICAN VETERANS SUPPORT GROUP PAC","P","IA","02","H","REPUBLICAN PARTY","18.56","","1096.8","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1546240","N","SE-S277009","202110219468309524","21-OCT-21","2022","","22-JUL-21"
